word,score,defs,defHeadword,level,hint,master_id
paki,142,"n	(Britain, Canada, Australia, offensive, ethnic slur) A ????stani.
n	(Britain, Canada, Australia, offensive, ethnic slur) Anyone whose origins are perceived to be from South Asia/the Indian subcontinent.
adj	(Britain, Canada, derogatory) ????stani, or perceived to be ????stani.
n	Alternative letter-case form of ????",,Walk in the park,6,9
baji,129,"n	Synonym of chiura (beaten rice, a common Nepali food).",,Walk in the park,6,9
sani,129,n	A Loloish language spoken in China.,,Walk in the park,6,9
yaki,106,n	teppanyaki,,Walk in the park,6,9
babi,97,n	A ????.,,Walk in the park,6,9
hami,94,"n	A city in eastern Xinjiang, China.",,Wee bit of a challenge,6,9
kazi,86,"n	A civil judge in Arabic, Persian or Turkish countries.
n	(historical) Alternative form of Kazi
n	Alternative form of ????: a lavatory; a toilet.",,Wee bit of a challenge,6,9
wabi,86,"n	(Zen Buddhism) A quality of simple or solitary beauty, especially as expressed in various forms of Japanese art or culture.",,Wee bit of a challenge,6,9
zari,82,"n	A West Chadic language of Nigeria.
n	A fine gold or silver thread used in traditional Indian, Pakistani and Persian garments, especially as brocade in saris etc.",,Wee bit of a challenge,6,9
pati,78,"n	A fish sauce, a byproduct of making bagoong, used as an ingredient or condiment in the Philippines.",patis,Wee bit of a challenge,6,9
gabi,70,"n	Colocasia esculenta, raised as a food primarily for its corm, which distantly resembles potato.
n	Any of several other species with similar corms and growth habit in Colocasia, Alocasia etc.
n	Food from a taro plant.",,Wee bit of a challenge,6,9
jali,70,"n	A stone screen, perforated or latticed, usually with a geometrical ornamental pattern, used in Indian and Islamic architecture.",,Wee bit of a challenge,6,9
ladi,63,adj	(obsolete) ladylike; not rough; gentle,ladied,Wee bit of a challenge,6,9
lasi,50,n	A Indo-Aryan language spoken in Balochistan often considered a Sindhi dialect.,,Wee bit of a challenge,6,9
zazi,50,"n	A Pashtun tribe.
n	The language of this people.",,Wee bit of a challenge,6,9
casi,49,"n	Obsolete form of qadi.
n	(historical) a Muslim holy man or a saint.",casis,Wee bit of a challenge,6,9
pahi,48,n	A large war canoe of the Society Islands.,,Wee bit of a challenge,6,9
wari,48,"n	(games) a board game of the mancala family.
n	A civilization that flourished in the south-central Andes and coastal area of modern-day Peru, from about AD 500 to 1000.",,Wee bit of a challenge,6,9
jari,47,n	Alternative form of ????,,Wee bit of a challenge,6,9
yati,46,n	(historical) a Jain monk,,Wee bit of a challenge,6,9
rari,44,n	Alternative form of '???? (“????”),,Wee bit of a challenge,6,9
qari,43,"n	(Islam) One who recites the Qur'an according to the tajwid, or proper rules of recitation.",,Wee bit of a challenge,6,9
baci,41,n	A type of Italian chocolates made in Perugia.,,Wee bit of a challenge,6,9
bati,41,n	Alternative form of batty,,Wee bit of a challenge,6,9
paci,41,n	(informal) A baby's pacifier.,,Wee bit of a challenge,6,9
dati,40,adj	(Judaism) religious rather than secular; observing Jewish customs,,Tough nut to crack,6,9
bagi,38,n	A voodoo sanctuary or sacred chamber.,,Tough nut to crack,6,9
dasi,35,n	Alternative form of ????,,Tough nut to crack,6,9
bami,32,n	Alternative form of bammy (“Jamaican cassava flatbread”),,Tough nut to crack,6,9
sawi,30,n	A Dardic language spoke in Afghanistan and also Pakistan.,,Tough nut to crack,6,9
tasi,30,"n	(prosody) Extending the sound of an utterance for the pleasure of saying or hearing it.
n	(usually in combination, medicine) A stretching.",tasis,Tough nut to crack,6,9
jadi,29,n	(Asia) pickled fish,,Tough nut to crack,6,9
saci,29,"n	(folklore) A black, one-legged, prankster youngster in Brazilian folklore, who smokes a pipe and wears a magical red hat that enables him to disappear.
n	(Hinduism, mythology) The goddess of wrath and jealousy in Hindu mythology.",,Tough nut to crack,6,9
dahi,28,n	(South Asia) A yogurt or fermented milk product.,,Tough nut to crack,6,9
hati,26,n	(astronomy) A moon of Saturn.,,Tough nut to crack,6,9
kawi,22,"n	A literary and prose language based on Old Javanese with a large number of Sanskrit loanwords, and used on the islands of Java, Bali, and Lombok; or the script used in writing this language.",,Tough nut to crack,6,9
kafi,20,n	A classical form of Sufi poem.,,Tough nut to crack,6,9
zami,19,"n	(Jamaica, slang) A lesbian.",,Tough nut to crack,6,9
tazi,16,n	Afghan hound,,Tough nut to crack,6,9
aari,15,n	An Omotic language spoken in Ethiopia.,,Tough nut to crack,6,9
gazi,13,"n	Alternative form of ghazi
n	A village in Kenya.",,Tough nut to crack,6,9
yali,11,"n	A type of house, particularly found on the Bosporus.",,Tough nut to crack,6,9
iaai,8,n	A Malayo-Polynesian language of Ouvéa Island in New Caledonia.,,Tough nut to crack,6,9
yari,7,n	(weaponry) Any of various sizes of spear used in Japanese martial arts.,,Tough nut to crack,6,9
lazi,6,n	The ???? ethnic group.,,Tough nut to crack,6,9
saxi,2,n	A town in Virginia.,saxis,Tough nut to crack,6,9
vine,2354,adj	Having leaves like those of the ????; ornamented with ???? leaves.,vined,Walk in the park,1,10
vice,1736,"v	Alternative spelling of ???? (“to hold or squeeze with a vice”)
adj	in place of; subordinate to; designating a person below another in rank",,Walk in the park,1,10
vibe,1488,"v	(colloquial) To stimulate with a vibrator.
v	(colloquial) To relax and enjoy oneself.
v	(colloquial) To agree.
v	(colloquial) To get along; to hit it off.",,Walk in the park,1,10
vote,1379,adj	(finance) Having an associated right for the holder to ???? as an owner of business.,voting,Walk in the park,1,10
vive,1055,"adj	(obsolete) lively, animated; forcible",,Walk in the park,1,10
vise,977,"v	To clamp with or as with a ????e.
v	Alternative form of ????é",,Walk in the park,1,10
vase,740,adj	Resembling or characteristic of a ????.,vaselike,Wee bit of a challenge,1,10
vole,682,"v	(card games, intransitive) To win all the tricks by a ????.",,Wee bit of a challenge,1,10
vire,254,"v	to transfer a surplus from one account to cover a deficit in another, to make a virement.",,Wee bit of a challenge,1,10
vape,158,"n	Clipping of vaporizer.
n	The smoking of a non-combustible cigarette, most commonly an electronic cigarette.",,Wee bit of a challenge,1,10
vare,151,"n	(UK, dialect) A weasel.
n	A wand or staff of authority or justice.",,Wee bit of a challenge,1,10
vade,140,v	(obsolete) To ????; to vanish.,,Tough nut to crack,1,10
vate,133,n	A poet or bard who is divinely inspired.,vates,Tough nut to crack,1,10
vele,61,n	Obsolete form of ????.,,Tough nut to crack,1,10
veve,28,"n	(voodoo) Any of various symbols, like line diagrams, that have religious significance in voodoo, serving as a representation of the loa.",,Tough nut to crack,1,10
vyse,24,n	(aviation) The indicated airspeed at which a multiengine aircraft's rate of climb with only one engine running is at a maximum.,,Tough nut to crack,1,10
vike,10,"n	(colloquial, usually in the plural) Vicodin",,Tough nut to crack,1,10
state,5974,adj	(obsolete) ?????.,,Walk in the park,2,10
stone,3334,"adv	As a ????? (used with following adjective).
adv	(slang) Absolutely, completely (used with following adjectives).",,Walk in the park,2,10
store,2993,adj	Able to be ????? (without degradation).,storable,Walk in the park,2,10
stake,2368,n	An act of stabbing with a ?????.,staking,Walk in the park,2,10
stage,2273,"adj	Capable of being ?????, or performed upon the stage.
adj	(US, medicine) Of a wound or ulcer, able to be assigned to one of the ????? described in the National Pressure Ulcer Staging System.",stageable,Walk in the park,2,10
stave,1359,"n	A casing or lining of ?????, especially one encircling a water wheel.",staving,Walk in the park,2,10
stale,1270,"n	(colloquial) Something ?????; a loaf of bread or the like that is no longer fresh.
n	A long, thin handle (of rakes, axes, etc.)
n	(dialectal) One of the posts or uprights of a ladder.
n	One of the rungs on a ladder.
n	(botany, obsolete) The stem of a plant.
n	The shaft of an arrow, spear, etc.
n	(military, obsolete) A fixed position, particularly a soldier's in a battle-line.
n	(chess, uncommon) A ?????mate; a ?????mated game.
n	(military, obsolete) An ambush.
n	(obsolete) A band of armed men or hunters.
n	(Scotland, military, obsolete) The main force of an army.
n	(livestock, obsolete) Urine, especially used of horses and cattle.
n	(falconry, hunting, obsolete) A live bird to lure birds of prey or others of its kind into a trap.
n	(obsolete) Any lure, particularly in reference to people used as live bait.
n	(crime, obsolete) An accomplice of a thief or criminal acting as bait.
n	(obsolete) a partner whose beloved abandons or torments him in favor of another.
n	(obsolete) A patsy, a pawn, someone used under some false pretext to forward another's (usu. sinister) designs; a stalking horse.
n	(crime, obsolete) A prostitute of the lowest sort; any wanton woman.
n	(hunting, obsolete) Any decoy, either stuffed or manufactured.",,Walk in the park,2,10
stoke,1165,"n	(physics) Misconstruction of ????? (unit of kinematic viscosity)
n	Short for ?????-on-Trent, a city in Staffordshire, England.
n	A village on Hayling Island, Hampshire, England (OS grid ref SU7102).
n	A village and civil parish in Medway borough, Kent, England; the parish includes Lower ????? and Middle ????? (OS grid ref TQ8275).
n	An eastern suburb of Coventry, West Midlands, England (there are a few places in Coventry with other affixes of ?????) (OS grid ref SP3679).",,Walk in the park,2,10
stove,1035,"v	(transitive) To heat or dry, as in a stove.
v	(transitive) To keep warm, in a house or room, by artificial heat.",,Walk in the park,2,10
stole,831,v	simple past tense of steal,,Wee bit of a challenge,2,10
stile,759,v	Obsolete form of ?????.,,Wee bit of a challenge,2,10
stope,586,n	A mining excavation in the form of a terrace of steps.,,Wee bit of a challenge,2,10
stike,504,n	(obsolete) A stanza.,,Wee bit of a challenge,2,10
stote,346,n	Obsolete form of ?????.,,Wee bit of a challenge,2,10
utile,315,"n	(economics) A theoretical unit of measure of utility, for indicating a supposed quantity of satisfaction derived from an economic transaction.",,Wee bit of a challenge,2,10
stipe,306,"n	The vertical beam of a cross used for crucifixion.
n	The basal segment of the maxilla of an insect or a crustacean.
n	A ?????; a stalk or stem.",stipes,Wee bit of a challenge,2,10
stupe,300,v	To foment with such a cloth or sponge.,,Wee bit of a challenge,2,10
attle,238,"n	dirt; filth
n	(mining) rubbish or refuse consisting of broken rock inholding ????? or no ore; especially, the worthless rock left over once the ore has been selected.",,Wee bit of a challenge,2,10
stive,230,"n	(obsolete) A stew.
n	The floating dust in a flour mill caused by the operation of grinding.
v	(UK, dialect, intransitive) To be stifled or suffocated.
v	(transitive, sometimes with ""up"") To compress, to cram; to make close and hot; to render stifling.",,Tough nut to crack,2,10
stane,210,n	A dialectal or obsolete form of ?????.,,Tough nut to crack,2,10
ettle,164,"v	(transitive, dialectal, chiefly Scotland) To aim; purpose; intend; attempt; try.
v	(transitive, dialectal, chiefly Scotland) To expect; reckon; count on.
v	(intransitive, dialectal, chiefly Scotland) To take aim.
v	(intransitive, dialectal, chiefly Scotland) To make attempt.
v	(intransitive, dialectal, chiefly Scotland) To direct one's course.
v	(intransitive, dialectal, chiefly Scotland) To aspire; be ambitious.
n	(dialectal, chiefly Scotland) Intention; intent; aim.
v	(obsolete) To earn.",,Tough nut to crack,2,10
stuke,149,n	(obsolete) stucco,,Tough nut to crack,2,10
stape,122,n	(dialect) A ?????,,Tough nut to crack,2,10
itive,23,adj	(grammar) Synonym of andative,,Tough nut to crack,2,10
étude,21,n	Alternative spelling of ?????,,Tough nut to crack,2,10
styme,14,n	Alternative form of ?????,,Tough nut to crack,2,10
atene,7,"v	(transitive, obsolete) To irritate; grill; vex; annoy.",,Tough nut to crack,2,10
idea,2032,adj	Devoid of ????.,idealess,Walk in the park,3,10
adda,145,"n	(Bangladesh, India) An informal meeting place for conversation.
n	(Bangladesh, India) A session of chat.",,Walk in the park,3,10
odia,32,"n	The official language of the state of ????, India.
n	An inhabitant of ????.",,Walk in the park,3,10
adna,24,"n	(genetics) Any ???? sample recovered from biological samples not intended for ???? use, including historical and archeological samples.",,Wee bit of a challenge,3,10
ndna,16,"n	(genetics) nuclear ???? (the ???? found within the nucleus of eukaryotic cells)
n	Alternative form of n????",,Tough nut to crack,3,10
rdna,16,"n	(genetics) ribosomal DNA
n	(genetics) recombinant DNA
n	Alternative form of ????",,Tough nut to crack,3,10
bdna,8,"n	branched ???? - an assay that reveals the presence of ???? or RNA fragments (from hepatitis C) in the bloodstream
n	Alternative form of b????",,Tough nut to crack,3,10
tdna,2,n	Alternative form of t-DNA,,Tough nut to crack,3,10
ivry,192,adj	Pronunciation spelling of every.,,Walk in the park,4,10
iora,18,"n	Any of a group of passerine birds, of the family Aegithinidae, found in India and other parts of Asia
n	Alternative spelling of ????",,Wee bit of a challenge,4,10
ikra,13,"n	roe of the salmon, red caviar",,Tough nut to crack,4,10
igrp,11,"n	Interior Gateway Routing Protocol, a distance vector interior routing protocol (????) invented by Cisco",,Tough nut to crack,4,10
nags,118,n	The action of the verb ????.,nagging,Walk in the park,5,10
nogs,88,"v	(transitive) to fill in, as between scantling, with brickwork.
v	(transitive, shipbuilding) to fasten, as shores, with treenails.",nog,Walk in the park,5,10
negs,80,"adj	(LGBT, public health) HIV negative
v	(Britain slang) To annoy or irritate deliberately.
v	(transitive, seduction community) To express or imply a negative value judgement of someone to make them desire one's approval, especially when trying to pick up a date.
v	(nonstandard, Internet slang, transitive) To leave negative feedback in a reputation tracking system.",neg,Walk in the park,5,10
nigg,73,adj	(masonry) Roughly shaped with a stonecutter's hammer; hammer-dressed.,nigged,Wee bit of a challenge,5,10
nogo,69,"adj	Alternative spelling of no-go
n	Alternative spelling of no-go",,Wee bit of a challenge,5,10
no go,61,"adj	Alternative form of no-go
n	(informal, slang, US, with indefinite article) Something which should not or cannot be done.",,Tough nut to crack,5,10
nagg,24,n	The action of the verb ????.,nagging,Tough nut to crack,5,10
nago,23,"n	A member of a Yoruba people living in coastal regions of modern-day Benin and Nigeria, especially one taken to the Caribbean or South America as a slave.
n	In Haitian voodoo, a class of loa of Yoruba origin.
n	The Niger–Congo language spoken by the ???? people.",,Tough nut to crack,5,10
chal,107,n	A male gypsy.,,Walk in the park,6,10
dhol,76,n	(music) A type of drum from India,,Walk in the park,6,10
bhil,74,"n	A group of Indo-Aryan languages spoken in central India.
n	A ethnic group of Indic origin residing in central India.",,Walk in the park,6,10
thal,73,n	thalassaemia,,Walk in the park,6,10
rhyl,66,"n	A coastal town in Denbighshire, Wales (OS grid ref SJ0181).",,Wee bit of a challenge,6,10
vhdl,59,"n	(computer languages, hardware) VHSIC Hardware Description Language.",,Wee bit of a challenge,6,10
chel,46,"n	(UK, slang, soccer) A supporter of the English football club ???? F.C..",,Wee bit of a challenge,6,10
phal,45,"n	Alternative spelling of phall
n	(informal, botany) phalaenopsis",,Wee bit of a challenge,6,10
whal,35,"n	The practice of hunting whales.
n	The practice of spotting whales.
n	(informal) A beating.",whaling,Tough nut to crack,6,10
ohel,17,n	(Judaism) A structure erected over the grave of a great and righteous person.,,Tough nut to crack,6,10
jhil,15,n	Alternative form of jheel,,Tough nut to crack,6,10
khel,5,n	A Pashtun subtribe.,,Tough nut to crack,6,10
thol,5,"v	(intransitive, dated) To suffer.
v	(transitive, now Northern England, Northern Ireland, Scotland) To endure, to put up with, to tolerate.",thole,Tough nut to crack,6,10
amain,576,"v	(nautical) To lower (the sail of a ship, particularly the topsail).
v	(figuratively) To decrease or reduce (something).
v	(intransitive, nautical) To lower the topsail in token of surrender; to yield.",,Walk in the park,7,10
gmail,381,"n	(trademark) A web-based e-mail system provided by Google (trademarked ?????).
v	To send some one an e-mail using ?????.
n	(trademark) Alternative letter-case form of ?????
v	Alternative letter-case form of ?????",,Walk in the park,7,10
immix,215,"n	The act, or the result of ?????",immixture,Walk in the park,7,10
ammit,84,"n	(Egyptian mythology) An ancient Egyptian goddess, the Devourer of the Dead.",,Wee bit of a challenge,7,10
omnis,82,"n	(informal, veganism) A person who is not vegan; one with no particular dietary restrictions.",omni,Wee bit of a challenge,7,10
immit,67,"v	(obsolete, rare) To send in, put in, insert, inject or infuse",,Wee bit of a challenge,7,10
amvis,34,"n	An explosive consisting of ammonium nitrate, a derivative of nitrobenzene, chlorated naphthalene, and woodmeal.",,Tough nut to crack,7,10
amcit,15,"n	(US, military) American citizen",,Tough nut to crack,7,10
amiid,5,n	(zoology) Any member of the ?????.,,Tough nut to crack,7,10
ammie,1,"n	(soccer) Someone associated with Salford City F.C., as a fan, player, coach etc.",,Tough nut to crack,7,10
